Id,State,AgentInitMoney,AgentMoney,Talent,IsProducer,Purchases
0,54,1000.0,2349.7883,0.7959766,true,1992
1,50,1000.0,4513.432,0.5965384,true,1893
2,98,1000.0,521.3936,0.7235925,true,1804
3,134,1000.0,642.9114,0.19965202,true,628
4,78,1000.0,648.0298,0.26776677,true,565
5,173,1000.0,302.3134,0.5520776,true,1195
6,132,1000.0,399.99762,0.38921338,true,509
7,100,1000.0,508.6486,0.7022075,true,976
8,164,1000.0,741.1804,0.84987795,true,1771
9,130,1000.0,782.4625,0.96034896,true,848
10,130,1000.0,782.4625,0.37591088,true,810
11,97,1000.0,633.9418,0.22916442,true,573
12,156,1000.0,2795.4841,0.52194667,true,1959
13,130,1000.0,4025.7307,0.776584,true,2011
14,82,1000.0,333.67108,0.71438146,true,1205
15,99,1000.0,296.69604,0.032884657,true,347
16,126,1000.0,593.84357,0.19841021,true,566
17,138,1000.0,434.67227,0.94382703,true,1068
18,20,1000.0,991.4244,0.51690644,true,982
19,8,1000.0,744.5708,0.51818734,true,876
20,152,1000.0,8282.752,0.7087966,true,1951
21,32,1000.0,540.0498,0.47071373,true,747
22,108,1000.0,757.33234,0.6304024,true,1585
23,103,1000.0,305.08597,0.28048575,true,363
24,65,1000.0,26084.297,0.6752934,true,1971
25,163,1000.0,591.74976,0.55984825,true,986
26,194,1000.0,3250.6516,0.6965151,true,1996
27,150,1000.0,344.9926,0.36053717,true,419
28,86,1000.0,525.62103,0.119624436,false,496
29,194,1000.0,219.73882,0.93130976,true,952
30,157,1000.0,582.29254,0.07578814,true,526
31,173,1000.0,298.41888,0.48533827,true,1218
32,23,1000.0,486.21936,0.88126796,true,1155
33,172,1000.0,498.95633,0.7358191,true,1616
34,162,1000.0,383.96985,0.3429374,true,432
35,80,1000.0,277.6338,0.3146969,true,384
36,99,1000.0,296.69604,0.17904562,true,382
37,110,1000.0,465.61868,0.70209795,true,1620
38,49,1000.0,745.22833,0.31026292,true,627
39,136,1000.0,405.86096,0.9630108,true,1072
40,38,1000.0,282.09476,0.8981146,true,1447
41,31,1000.0,660.1122,0.4129507,true,708
42,55,1000.0,304.714,0.7862288,true,1588
43,74,1000.0,635.41223,0.3157856,false,526
44,17,1000.0,219.76318,0.43439382,true,405
