Id,State,AgentInitMoney,AgentMoney,Talent,IsProducer,Purchases
0,242,1000.0,483.29846,0.23765385,true,418
1,256,1000.0,591.7939,0.09099305,true,410
2,45,1000.0,403.5453,0.33431196,true,478
3,346,1000.0,837.6422,0.6623711,true,1210
4,239,1000.0,463.33365,0.860332,false,363
5,396,1000.0,1542.5184,0.6494468,true,1526
6,70,1000.0,575.91797,0.80287087,true,759
7,279,1000.0,581.3068,0.97330856,true,521
8,454,1000.0,1100.9519,0.5371337,true,1527
9,243,1000.0,785.2891,0.98712534,true,556
10,443,1000.0,865.15045,0.0029021502,true,431
11,72,1000.0,458.25092,0.12753391,true,379
12,143,1000.0,719.0362,0.89179355,true,1263
13,126,1000.0,1368.7002,0.4933384,true,1518
14,138,1000.0,1045.2341,0.5741649,true,751
15,275,1000.0,775.6195,0.8914696,true,1195
16,376,1000.0,880.84607,0.46820563,true,1449
17,77,1000.0,819.93665,0.19190788,true,491
18,363,1000.0,449.4019,0.4336474,true,1395
19,139,1000.0,1064.2864,0.5412855,true,1485
20,75,1000.0,1432.1184,0.5586524,true,1508
21,70,1000.0,575.91797,0.09913629,true,440
22,43,1000.0,603.8883,0.400823,true,926
23,226,1000.0,878.9159,0.48127383,true,1508
24,127,1000.0,717.5447,0.34190917,true,1199
25,168,1000.0,826.4811,0.02153337,true,500
26,277,1000.0,728.26276,0.22067344,true,575
27,251,1000.0,684.0754,0.29612243,true,493
28,10,1000.0,798.5968,0.8195051,true,1003
29,220,1000.0,710.30493,0.09408218,true,448
30,360,1000.0,519.2245,0.09775841,true,391
31,288,1000.0,715.1778,0.16286922,true,452
32,351,1000.0,289.912,0.28842264,true,386
33,174,1000.0,1709.7633,0.60982627,true,1529
34,106,1000.0,724.78503,0.10461438,true,550
35,343,1000.0,929.6103,0.79831713,false,580
36,153,1000.0,363.43732,0.33851564,true,371
37,0,1000.0,771.33563,0.94155866,true,859
38,74,1000.0,493.19025,0.07776314,true,361
39,32,1000.0,890.6377,0.36769247,true,632
40,189,1000.0,623.84393,0.61292857,true,1408
41,397,1000.0,3793.7803,0.60639393,true,1542
42,58,1000.0,611.8113,0.86461115,true,918
43,457,1000.0,565.4275,0.030326605,true,401
44,287,1000.0,397.74014,0.81979686,true,945
45,330,1000.0,499.37875,0.7740055,true,1066
46,176,1000.0,767.5261,0.03452182,true,492
47,264,1000.0,757.85315,0.048143268,true,490
48,48,1000.0,1050.4694,0.73351055,true,1458
49,91,1000.0,640.7743,0.769308,false,395
50,435,1000.0,961.74286,0.41734087,true,1494
51,407,1000.0,1394.6001,0.63273203,true,1514
52,228,1000.0,296.48477,0.17382246,true,258
53,438,1000.0,489.56183,0.3703671,true,406
54,386,1000.0,522.8983,0.08265692,true,432
55,346,1000.0,823.02985,0.9567896,true,588
56,145,1000.0,554.5394,0.2010811,true,405
57,241,1000.0,523.1388,0.9523177,true,972
58,311,1000.0,1871.168,0.6230778,true,1474
59,454,1000.0,477.00122,0.005709827,true,386
60,401,1000.0,746.14087,0.015870988,true,463
61,483,1000.0,543.072,0.7780713,true,1149
62,465,1000.0,509.21988,0.85480493,true,551
63,343,1000.0,929.0715,0.1951043,true,601
64,471,1000.0,403.68576,0.30134082,true,372
65,279,1000.0,581.3068,0.98659444,true,499
66,238,1000.0,387.24545,0.2987854,true,459
67,383,1000.0,751.40283,0.93003374,true,985
68,13,1000.0,715.00165,0.9965005,true,457
69,375,1000.0,632.68646,0.07953924,true,438
70,124,1000.0,429.3585,0.055724442,true,370
71,207,1000.0,5814.3804,0.5317328,true,1536
72,495,1000.0,580.25464,0.7387691,true,738
73,93,1000.0,714.69434,0.95700705,true,942
74,195,1000.0,783.2174,0.9382393,true,1046
75,372,1000.0,676.4316,0.20760822,true,497
76,433,1000.0,313.62775,0.46405447,true,1070
77,472,1000.0,596.93066,0.8032268,true,816
78,476,1000.0,598.0499,0.9734346,true,715
79,318,1000.0,638.76984,0.99029243,true,464
80,343,1000.0,931.0884,0.90264565,true,987
81,223,1000.0,564.5256,0.37292904,true,707
82,282,1000.0,1135.6484,0.63918227,true,1510
83,170,1000.0,645.04816,0.8215334,true,1285
84,236,1000.0,636.85876,0.95919955,true,833
85,408,1000.0,1017.77625,0.47919714,true,829
86,396,1000.0,818.7849,0.4473856,true,1453
87,236,1000.0,627.94037,0.20670241,true,582
88,314,1000.0,533.30176,0.2151035,true,465
89,69,1000.0,713.61163,0.73357654,true,1227
90,128,1000.0,799.55096,0.7375099,true,1112
91,77,1000.0,819.93665,0.1157006,true,480
92,67,1000.0,450.4082,0.041493893,true,350
93,257,1000.0,529.743,0.8392241,true,1314
94,368,1000.0,996.28564,0.79366004,true,975
95,121,1000.0,564.6114,0.05604571,true,432
96,45,1000.0,403.5453,0.061213374,true,366
97,83,1000.0,287.00275,0.98787767,true,485
98,4,1000.0,697.0371,0.64848727,true,1044
99,61,1000.0,696.1053,0.49392003,true,1475
100,76,1000.0,1109.7146,0.947987,true,1107
101,124,1000.0,427.37552,0.1614278,true,405
102,301,1000.0,716.1645,0.18720537,true,505
103,365,1000.0,278.8559,0.0489617,true,330
104,358,1000.0,564.3944,0.801099,true,1305
105,304,1000.0,347.75494,0.38887316,true,430
106,158,1000.0,843.67615,0.41499788,true,706
107,1,1000.0,391.39282,0.13857889,true,340
108,10,1000.0,899.84924,0.5838511,true,1358
109,373,1000.0,709.66614,0.25944024,true,515
110,154,1000.0,659.7624,0.0010980964,true,451
111,224,1000.0,760.0226,0.9975703,true,536
112,181,1000.0,542.66846,0.364084,true,721
113,494,1000.0,896.4502,0.24264854,false,551
114,95,1000.0,519.7423,0.46282256,true,681
115,455,1000.0,806.1267,0.2488311,true,541
116,274,1000.0,447.33527,0.34504306,true,421
117,292,1000.0,1832.6749,0.61610335,true,1473
118,152,1000.0,440.76053,0.60283893,true,1451
119,349,1000.0,923.4265,0.45092732,true,1486
120,81,1000.0,1227.1863,0.9248696,true,1282
121,163,1000.0,634.7558,0.051796734,true,461
122,183,1000.0,823.8838,0.06295067,true,530
123,194,1000.0,290.02048,0.29831845,true,402
124,418,1000.0,795.3106,0.27299845,true,477
125,217,1000.0,635.7702,0.1616975,true,561
126,270,1000.0,665.288,0.10767883,true,474
127,486,1000.0,733.72406,0.40001094,true,561
128,374,1000.0,456.52142,0.16174418,true,351
129,445,1000.0,686.23553,0.5534129,true,1512
130,152,1000.0,335.76788,9.2208385E-4,true,321
131,433,1000.0,743.6349,0.8124225,true,1312
132,278,1000.0,814.19763,0.041355968,true,474
133,276,1000.0,450.34952,0.19670159,true,451
134,380,1000.0,1022.2172,0.5889772,true,1304
135,473,1000.0,7698.3066,0.75223964,true,1507
136,149,1000.0,8065.9434,0.5968235,true,1487
137,414,1000.0,377.12973,0.15162003,false,332
138,77,1000.0,819.93665,0.9532003,true,629
139,113,1000.0,331.4812,0.16504842,true,295
140,289,1000.0,416.37402,0.274714,true,413
141,425,1000.0,766.9762,0.95908403,true,664
142,487,1000.0,632.4366,0.24559045,true,512
143,84,1000.0,592.4453,0.07552117,true,401
144,33,1000.0,645.1378,0.5183227,true,1291
145,343,1000.0,928.98895,0.24462539,true,623
146,143,1000.0,719.0362,0.070577085,true,492
147,91,1000.0,634.9542,0.8949391,false,412
148,119,1000.0,730.7035,0.69941753,true,855
149,399,1000.0,763.2999,0.33612585,true,560
150,323,1000.0,477.75897,0.026292205,false,342
151,145,1000.0,555.3825,0.11183298,true,422
152,138,1000.0,1045.2341,0.984859,true,733
153,316,1000.0,335.0021,0.9463093,true,667
154,444,1000.0,405.27124,0.2686084,true,420
155,361,1000.0,798.4126,0.041521907,true,528
156,113,1000.0,447.6225,0.62637705,true,1354
157,276,1000.0,450.34952,0.22077382,true,423
158,70,1000.0,575.91797,0.21122485,true,438
159,349,1000.0,625.0446,0.5603336,true,1128
160,117,1000.0,613.88995,0.4117859,true,1208
161,125,1000.0,1052.0813,0.702344,true,1440
162,232,1000.0,550.26025,0.72508126,false,429
163,400,1000.0,1028.8584,2.850294E-4,true,723
164,54,1000.0,465.4302,0.2659182,true,373
165,130,1000.0,642.6911,0.0125258565,true,456
166,210,1000.0,380.9271,0.4503821,true,889
167,460,1000.0,751.12524,0.63000584,true,1456
168,229,1000.0,512.0813,0.23955917,false,338
169,66,1000.0,656.3093,0.30084455,true,445
170,73,1000.0,446.53256,0.084511995,true,375
171,148,1000.0,810.7798,0.39768648,true,1190
172,94,1000.0,704.0091,0.3746631,true,1411
173,215,1000.0,368.59497,0.76284707,true,966
174,343,1000.0,946.3651,0.75912297,true,1410
175,354,1000.0,735.28687,0.8618304,true,918
176,411,1000.0,1001.0048,0.18413281,true,724
177,35,1000.0,971.76935,0.7775506,true,1191
178,273,1000.0,1156.6968,0.869676,true,1307
179,405,1000.0,772.7943,0.48559374,false,470
180,354,1000.0,735.28687,0.7344426,true,886
181,381,1000.0,618.9052,0.46511757,true,1338
182,76,1000.0,1109.7146,0.97071683,true,987
183,439,1000.0,2759.5444,0.7204916,true,1444
184,130,1000.0,2536.8965,0.5693877,true,1506
185,208,1000.0,1934.4164,0.71553963,true,1491
186,360,1000.0,2174.3198,0.6001683,true,1516
187,55,1000.0,18786.188,0.5552544,true,1530
188,278,1000.0,814.19763,0.9632397,true,551
189,21,1000.0,595.548,0.98911077,true,464
190,189,1000.0,586.2701,0.14591992,true,469
191,131,1000.0,764.736,0.4556135,true,653
192,79,1000.0,743.26624,0.24159044,true,528
193,372,1000.0,676.4316,0.43947124,true,1167
194,465,1000.0,498.9221,0.11799586,true,371
195,313,1000.0,562.8801,0.87079865,true,1007
196,420,1000.0,575.69696,0.15816474,true,406
197,107,1000.0,1158.7273,0.16000384,true,668
198,475,1000.0,669.8876,0.43958306,true,620
199,5,1000.0,623.67004,0.7325282,true,1198
200,337,1000.0,895.13684,0.56588393,true,986
201,457,1000.0,613.7007,0.6043629,true,1376
202,88,1000.0,280.6858,0.62020046,true,1117
203,269,1000.0,1109.4683,0.62227273,true,1519
204,86,1000.0,600.3101,0.87046117,true,789
205,395,1000.0,671.42664,0.48191863,true,739
206,241,1000.0,523.13873,0.9242904,true,760
207,191,1000.0,1783.9031,0.53257465,true,1530
208,316,1000.0,335.0021,0.0048092008,true,310
209,393,1000.0,2746.013,0.6788966,true,1492
210,402,1000.0,557.29895,0.89851373,true,1289
211,221,1000.0,762.4431,0.39820343,true,625
212,100,1000.0,562.3744,0.9125432,true,774
213,433,1000.0,310.24423,0.005994439,true,316
214,455,1000.0,806.1267,0.87102985,true,1184
215,47,1000.0,510.5697,0.8229291,true,1448
216,437,1000.0,830.7677,0.77885824,true,1396
217,289,1000.0,420.0494,0.8232572,true,484
218,179,1000.0,417.19485,0.28604263,true,370
219,19,1000.0,742.3879,0.67769414,true,1443
220,129,1000.0,708.2711,0.49706423,true,1300
221,269,1000.0,843.12354,0.84299165,true,1419
222,294,1000.0,712.98517,0.98689413,true,728
223,51,1000.0,632.1225,0.49596632,true,718
224,323,1000.0,477.75897,0.10905832,true,362
225,178,1000.0,762.5952,0.6615019,true,1508
226,17,1000.0,1137.4531,0.8109864,true,1221
227,417,1000.0,544.9927,0.8420521,true,1345
228,181,1000.0,539.623,0.20801675,true,458
229,482,1000.0,1113.0632,0.82042676,true,1476
230,218,1000.0,843.4066,0.10981375,true,549
231,333,1000.0,360.3935,0.078153074,false,336
232,46,1000.0,820.8275,0.54158735,true,1469
233,182,1000.0,4252.8223,0.44846052,true,1465
234,346,1000.0,812.0521,0.057385266,true,493
235,100,1000.0,553.68427,0.20594668,true,470
