Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,38,0.0,206.30171,2000,18
1,42,0.0,8.0550165,0,3043
2,38,0.0,49.201527,0,3050
3,44,0.0,153.08656,2000,3
4,33,0.0,146.83487,2000,11
5,7,0.0,41.770477,0,3025
6,17,0.0,86.982,41,2996
7,13,0.0,29.513351,2000,67
8,48,0.0,68.19077,1781,1236
9,24,0.0,41.947998,0,3023
10,18,0.0,85.50014,35,2964
11,26,0.0,18.512901,0,3003
12,21,0.0,217.2691,2000,9
13,20,0.0,97.28191,2000,9
14,25,0.0,204.73933,2000,12
15,42,0.0,142.75406,2000,7
16,42,0.0,123.914314,0,0
17,0,0.0,190.5541,2000,7
18,27,0.0,17.177923,0,2998
19,15,0.0,111.76334,2000,21
20,31,0.0,80.484695,2000,1062
21,28,0.0,21.424099,2000,989
22,39,0.0,164.88701,2000,40
23,35,0.0,2.9777532,0,3079
24,7,0.0,14.118713,0,3011
25,2,0.0,0.8657384,2000,142
26,46,0.0,36.000084,0,2966
27,29,0.0,86.34455,2000,69
28,31,0.0,18.564865,0,3063
29,38,0.0,167.37805,2000,54
30,20,0.0,99.30111,2000,7
31,22,0.0,113.09334,2000,342
32,46,0.0,49.713783,0,2965
33,37,0.0,1.7805542,0,2924
34,8,0.0,48.077656,2000,335
35,28,0.0,17.25812,24,2996
36,14,0.0,50.69713,2000,10
37,26,0.0,17.324917,0,2857
38,41,0.0,154.99942,2000,18
39,11,0.0,135.07266,2000,170
40,36,0.0,3.829806,0,3034
41,10,0.0,53.660027,0,2956
42,16,0.0,273.06027,2000,9
43,15,0.0,35.721466,1,2950
44,17,0.0,55.92402,0,2919
45,32,0.0,236.81824,2000,9
46,41,0.0,4.5642757,0,3001
47,13,0.0,11.653208,0,3007
48,25,0.0,114.090614,2000,261
49,22,0.0,2.981484,0,2985
50,17,0.0,6.6122394,0,2991
51,17,0.0,45.019333,0,3055
52,25,0.0,190.64621,0,0
53,11,0.0,122.787384,2000,336
54,6,0.0,64.46352,2000,230
55,22,0.0,32.886673,0,0
56,36,0.0,28.327433,0,3049
57,18,0.0,188.00746,2000,19
58,22,0.0,203.71013,2000,12
59,34,0.0,13.830935,0,2991
60,1,0.0,170.71992,2000,16
61,42,0.0,31.166319,0,3007
62,9,0.0,200.3714,2000,3
63,37,0.0,0.80077106,0,2916
64,45,0.0,54.365868,2000,110
65,2,0.0,0.3187231,0,3041
66,44,0.0,109.39579,2000,18
67,3,0.0,38.64571,0,2960
68,21,0.0,151.58359,2000,114
69,13,0.0,8.041299,0,2980
70,25,0.0,53.78321,0,2964
71,29,0.0,19.483864,0,3006
72,0,0.0,105.26253,0,0
73,15,0.0,108.99298,2000,18
74,27,0.0,0.2613229,0,3095
75,40,0.0,3.4331632,0,3018
76,20,0.0,7.8403864,0,2987
77,39,0.0,236.68864,2000,9
78,1,0.0,130.9719,2000,65
79,14,0.0,2.216928,0,3124
80,35,0.0,9.2893505,2000,708
81,41,0.0,4.7980843,0,2953
82,34,0.0,244.35527,2000,4
83,39,0.0,135.08092,2000,165
84,41,0.0,105.328964,2000,253
85,2,0.0,0.85334575,2000,496
86,4,0.0,75.83164,2000,25
87,34,0.0,134.34126,2000,65
88,35,0.0,10.082626,2000,174
89,44,0.0,115.659134,2000,14
90,42,0.0,93.893036,2000,54
91,9,0.0,22.539127,0,2977
92,11,0.0,250.0069,0,0
93,14,0.0,23.287317,27,2997
94,32,0.0,258.75082,2000,6
95,2,0.0,0.63147724,0,3059
96,0,0.0,113.35041,0,0
97,10,0.0,57.7722,12,3005
98,36,0.0,76.31279,0,0
99,12,0.0,117.708565,2000,6
100,5,0.0,7.384759,0,3090
101,18,0.0,202.0939,2000,20
102,38,0.0,277.98343,0,0
103,44,0.0,114.85061,2000,15
104,44,0.0,44.250248,22,3015
105,8,0.0,55.210518,2000,69
106,11,0.0,116.101326,0,0
107,33,0.0,20.071707,0,3020
108,46,0.0,127.33753,2000,111
109,4,0.0,85.33669,2000,12
110,21,0.0,233.3297,2000,8
111,8,0.0,36.790928,33,3069
112,21,0.0,134.09167,2000,158
113,14,0.0,22.966589,35,2933
114,27,0.0,15.006312,0,2977
115,13,0.0,32.650784,2000,31
116,42,0.0,149.52072,2000,5
117,41,0.0,179.53537,2000,9
118,44,0.0,112.076836,2000,14
119,14,0.0,52.130543,2000,10
120,13,0.0,27.9548,2000,122
121,39,0.0,124.29302,2000,205
122,17,0.0,238.3449,2000,9
123,10,0.0,90.60166,2000,572
124,4,0.0,29.866014,1,3010
125,20,0.0,56.49531,2000,361
126,48,0.0,38.3066,0,3005
127,38,0.0,58.591606,0,3037
128,45,0.0,42.3196,2000,948
129,36,0.0,91.05948,2000,25
130,46,0.0,26.759708,0,3013
131,14,0.0,30.144604,2000,431
132,45,0.0,50.810413,2000,161
133,31,0.0,94.731064,2000,232
134,7,0.0,83.34853,30,2996
135,28,0.0,6.2479763,0,3020
136,23,0.0,36.12351,25,3008
137,14,0.0,4.5887547,0,2981
138,37,0.0,1.6613679,0,3013
139,4,0.0,29.623549,0,2987
140,32,0.0,34.11522,0,3010
141,48,0.0,28.421984,0,3048
142,30,0.0,11.466771,2000,20
143,35,0.0,11.660823,2000,24
144,4,0.0,87.08641,2000,10
145,4,0.0,57.562572,2000,62
146,33,0.0,37.69682,0,3009
147,8,0.0,46.525505,2000,484
148,2,0.0,0.8143276,21,2971
149,16,0.0,199.07155,0,0
150,44,0.0,67.5348,2000,573
151,15,0.0,75.310684,2000,270
152,13,0.0,15.551278,20,3034
153,8,0.0,74.17887,2000,13
154,24,0.0,93.33429,2000,180
155,32,0.0,31.173815,0,2980
156,31,0.0,54.070526,0,2982
157,41,0.0,59.66222,0,2976
158,28,0.0,8.406779,0,3039
159,12,0.0,92.199066,2000,18
160,23,0.0,73.487236,2000,20
161,49,0.0,62.441963,2000,621
162,35,0.0,0.48249838,0,2971
163,22,0.0,165.1906,0,0
164,28,0.0,0.9227929,0,3030
165,25,0.0,57.457294,0,3046
166,29,0.0,125.808815,2000,8
167,24,0.0,172.85616,2000,8
168,13,0.0,29.39229,2000,69
169,41,0.0,108.6889,2000,159
170,45,0.0,70.81184,2000,19
171,32,0.0,34.558895,0,2995
172,10,0.0,153.55603,2000,21
173,6,0.0,23.414345,0,3065
174,35,0.0,7.1152544,13,3000
175,5,0.0,17.291048,2000,425
176,35,0.0,4.413769,0,3043
177,10,0.0,21.008701,0,3016
178,37,0.0,0.94693416,0,0
179,24,0.0,136.07312,2000,17
180,32,0.0,159.85315,2000,20
181,44,0.0,73.82571,2000,226
182,19,0.0,62.833073,2000,7
183,44,0.0,94.01375,2000,65
184,32,0.0,77.55695,39,2975
185,46,0.0,18.287708,0,3105
186,26,0.0,198.17955,2000,3
187,21,0.0,58.96169,0,3003
188,29,0.0,44.09629,21,2959
189,17,0.0,235.96031,2000,11
190,46,0.0,130.80405,2000,96
191,37,0.0,0.5128694,0,2958
192,44,0.0,52.79091,37,2983
193,8,0.0,15.883139,0,3000
194,24,0.0,172.83754,2000,7
195,7,0.0,95.37012,32,2969
196,10,0.0,171.62074,2000,11
197,14,0.0,24.790571,28,3002
198,7,0.0,227.4106,2000,8
199,12,0.0,54.194977,1258,1738
200,21,0.0,19.828537,0,2948
201,44,0.0,153.66585,2000,2
202,22,0.0,188.10548,2000,16
203,8,0.0,21.685144,0,2989
204,31,0.0,117.09704,2000,68
205,21,0.0,119.31265,2000,346
206,47,0.0,213.41531,2000,13
207,41,0.0,177.57492,2000,11
208,23,0.0,47.167774,2000,505
209,22,0.0,63.599136,18,2945
210,0,0.0,202.61224,2000,8
211,34,0.0,184.17506,2000,13
212,1,0.0,43.908028,0,3017
213,22,0.0,22.201317,0,2984
214,35,0.0,2.0547206,0,3013
215,12,0.0,21.65542,0,0
216,34,0.0,17.49939,0,2997
217,36,0.0,112.419235,2000,14
218,36,0.0,82.5514,2000,66
219,9,0.0,36.92119,0,2980
220,27,0.0,68.61295,40,2992
221,41,0.0,206.11238,2000,6
222,35,0.0,10.442201,2000,120
223,7,0.0,198.9953,2000,17
224,5,0.0,24.28013,0,0
225,6,0.0,28.32908,0,3028
226,20,0.0,21.041515,0,2954
227,38,0.0,266.18555,2000,8
228,43,0.0,5.78899,0,3080
229,32,0.0,164.76979,2000,19
230,8,0.0,32.642467,11,2958
231,47,0.0,151.26753,2000,62
232,14,0.0,37.230453,2000,88
233,7,0.0,49.59905,0,3010
234,14,0.0,23.220121,26,2968
235,37,0.0,2.4961934,2000,123
236,30,0.0,3.0083146,0,2949
237,38,0.0,219.12358,2000,12
238,47,0.0,135.06342,2000,104
239,24,0.0,183.86015,2000,8
240,1,0.0,5.499979,0,3083
241,15,0.0,81.16673,2000,112
242,29,0.0,65.11422,2000,339
243,38,0.0,228.17268,2000,14
244,10,0.0,165.22847,2000,13
245,31,0.0,54.86375,0,3037
