Id,Type,ProductionPrice,SellingPrice,Stock,Sales
0,20,0.0,180.5323,0,0
1,0,0.0,145.65561,1242,791
2,48,0.0,128.581,1202,836
3,23,0.0,119.55003,1259,767
4,49,0.0,5.9424996,0,2038
5,40,0.0,13.6512,0,1959
6,14,0.0,30.167122,0,1974
7,39,0.0,96.30802,53,1996
8,32,0.0,5.3267155,0,2002
9,27,0.0,5.351723,0,1926
10,4,0.0,95.083916,29,2020
11,38,0.0,43.40955,34,1949
12,4,0.0,229.4513,1387,551
13,39,0.0,48.73326,0,1994
14,14,0.0,187.40735,0,0
15,30,0.0,64.94638,644,1385
16,41,0.0,223.62265,1272,748
17,32,0.0,13.532049,1,1957
18,31,0.0,57.47994,736,1227
19,48,0.0,101.00725,766,1210
20,21,0.0,81.45314,1202,791
21,15,0.0,13.983524,131,1831
22,39,0.0,36.208206,0,1998
23,8,0.0,116.3395,1135,873
24,14,0.0,0.57185984,0,1993
25,35,0.0,62.43384,93,1954
26,13,0.0,88.70388,12,1965
27,26,0.0,116.07797,493,1471
28,18,0.0,68.24806,6,1968
29,8,0.0,58.75449,2,1992
30,49,0.0,15.923484,0,2013
31,0,0.0,122.650734,1022,999
32,11,0.0,8.19163,0,0
33,34,0.0,239.27837,1425,575
34,6,0.0,2.8977911,0,1984
35,39,0.0,216.12155,1453,603
36,14,0.0,16.900715,0,2007
37,29,0.0,6.4301333,0,1966
38,14,0.0,15.606745,0,2018
39,45,0.0,129.77899,1082,904
40,17,0.0,21.617771,0,2056
41,22,0.0,1.7536526,0,0
42,36,0.0,42.34571,0,1989
43,35,0.0,31.605827,0,1995
44,35,0.0,72.68633,445,1538
45,11,0.0,84.29165,2,1935
46,48,0.0,36.04428,0,1986
47,22,0.0,20.135418,0,2020
48,26,0.0,4.4013443,0,1998
49,32,0.0,8.457934,0,2005
50,17,0.0,86.042534,1189,830
51,42,0.0,22.561184,0,1971
52,44,0.0,21.07527,2,2025
53,21,0.0,81.906586,1156,819
54,27,0.0,13.402522,1,1998
55,25,0.0,16.916752,0,0
56,18,0.0,95.256134,565,1450
57,13,0.0,21.569267,0,0
58,17,0.0,57.138474,452,1584
59,29,0.0,7.245354,0,2053
60,15,0.0,15.239281,332,1629
61,38,0.0,69.51572,1083,1026
62,1,0.0,0.32681578,0,1981
63,17,0.0,69.41278,834,1159
64,43,0.0,16.68238,726,1313
65,41,0.0,157.39906,841,1100
66,44,0.0,24.349714,2,2026
67,29,0.0,5.651915,0,2010
68,46,0.0,219.52907,1306,674
69,19,0.0,110.77985,623,1358
70,12,0.0,5.3936853,0,2041
71,10,0.0,70.15593,295,1685
